"","county","maj_re","maj_units_rented","pct_no_internet","med_incomeE","avg_hh_sizeE"
"1","Alameda","nh_asian",FALSE,0,44375,3.65
"2","Alameda","nh_white",FALSE,0.0139240506329114,94732,2.63
"3","Alameda","no_maj_re",FALSE,0.0750883392226148,40281,3.31
"4","Alameda","no_maj_re",FALSE,0.0275633958103638,61599,2.91
"5","Alameda","no_maj_re",TRUE,0.105930470347648,54400,2.44
"6","Alameda","nh_white",FALSE,0.0635005336179296,63979,2.12
"7","Alameda","no_maj_re",TRUE,0.0321384425216316,42691,2.13
"8","Alameda","no_maj_re",TRUE,0.161420500403551,20044,3.53
"9","Alameda","nh_white",FALSE,0.0246723207401696,83750,2.4
"10","Alameda","no_maj_re",TRUE,0.120541205412054,36841,2.3
"11","Alameda","no_maj_re",TRUE,0.164411644116441,37117,2.45
"12","Alameda","no_maj_re",TRUE,0.104262968669748,33584,2.62
"13","Alameda","no_maj_re",TRUE,0.108504398826979,36288,2.7
"14","Alameda","no_maj_re",TRUE,0.225806451612903,22908,1.47
"15","Alameda","no_maj_re",TRUE,0.139656982849142,47358,1.61
"16","Alameda","nh_white",FALSE,0.0263452914798206,69524,2.63
"17","Alameda","no_maj_re",TRUE,0.193569993302076,22344,3.22
"18","Alameda","no_maj_re",FALSE,0.113989637305699,47357,2.59
"19","Alameda","no_maj_re",FALSE,0.128137384412153,21203,2.5
"20","Alameda","nh_white",FALSE,0.0376237623762376,63125,2.26
"21","Alameda","nh_white",TRUE,0.0481064483111566,43750,2.57
"22","Alameda","no_maj_re",TRUE,0.21832884097035,30437,2.4
"23","Alameda","no_maj_re",FALSE,0.023943661971831,57222,2.57
"24","Alameda","no_maj_re",TRUE,0.0511590727418066,59200,2.63
"25","Alameda","nh_white",FALSE,0.0146310432569975,77796,2.34
"26","Alameda","nh_white",FALSE,0.0690690690690691,54010,2.41
"27","Alameda","nh_white",TRUE,0.038562091503268,47045,2.18
"28","Alameda","no_maj_re",FALSE,0.0914804469273743,36671,3.42
"29","Alameda","no_maj_re",FALSE,0.168234643054787,34947,3.4
"30","Alameda","hisp_latino",TRUE,0.133245382585752,31265,4.11
"31","Alameda","no_maj_re",FALSE,0.0891590678824721,45313,2.93
"32","Alameda","nh_asian",FALSE,0.0379851362510322,63083,3.17
"33","Alameda","nh_white",FALSE,0.07837384744342,46690,2.85
"34","Alameda","nh_white",FALSE,0.0410798122065728,58380,3.09
"35","Alameda","nh_white",FALSE,0.00710900473933649,79944,2.98
"36","Alameda","nh_white",FALSE,0,82620,2.93
"37","Alameda","nh_white",FALSE,0.0470324748040314,59929,2.77
"38","Alameda","no_maj_re",TRUE,0.067,7461,2.63
"39","Alameda","no_maj_re",TRUE,0.115723923196679,43914,2.2
"40","Alameda","nh_white",TRUE,0.0447761194029851,32975,2.11
"41","Alameda","no_maj_re",TRUE,0.0378732702112163,21061,2.17
"42","Alameda","no_maj_re",FALSE,0,4102,3.19
"43","Alameda","nh_white",FALSE,0.0340960071781068,107241,2.87
"44","Alameda","no_maj_re",FALSE,0.0813269127875869,44931,2.72
"45","Alameda","no_maj_re",TRUE,0.158008658008658,30791,3
"46","Alameda","nh_white",TRUE,0.0605911330049261,46604,2.48
"47","Alameda","no_maj_re",FALSE,0.0614173228346457,62792,2.94
"48","Alameda","no_maj_re",FALSE,0.0664596273291925,62429,2.07
"49","Alameda","nh_white",FALSE,0.0953510436432638,42681,2.47
"50","Alameda","no_maj_re",TRUE,0.182535996284255,25631,2.66
"51","Alameda","hisp_latino",FALSE,0.091762252346194,32101,3.57
"52","Alameda","hisp_latino",FALSE,0.0913705583756345,29252,4.15
"53","Alameda","nh_white",FALSE,0.0382830626450116,62521,2.85
"54","Alameda","no_maj_re",TRUE,0.0758317025440313,15636,2.6
"55","Alameda","no_maj_re",FALSE,0.115876598946576,35747,3.25
"56","Alameda","no_maj_re",FALSE,0.12258064516129,44288,2.62
"57","Alameda","no_maj_re",FALSE,0.17461482024945,28607,3.06
"58","Alameda","no_maj_re",TRUE,0.0787508486082824,32939,2.79
"59","Alameda","no_maj_re",FALSE,0.107039537126326,44375,2.75
"60","Alameda","nh_asian",FALSE,0.0134874759152216,83487,3.27
"61","Alameda","nh_white",FALSE,0.0403439153439153,64777,2.63
"62","Alameda","nh_asian",FALSE,0.109826589595376,43864,2.77
"63","Alameda","no_maj_re",FALSE,0.0730337078651685,50749,2.98
"64","Alameda","no_maj_re",FALSE,0.0709979906229069,39583,3.5
"65","Alameda","hisp_latino",TRUE,0.135391923990499,33272,3.32
"66","Alameda","hisp_latino",TRUE,0.156297420333839,28729,3.62
"67","Alameda","no_maj_re",FALSE,0.0903248839700107,51227,2.88
"68","Alameda","nh_white",TRUE,0.0633608815426997,52197,2.13
"69","Alameda","no_maj_re",TRUE,0.0857321652065081,38406,2.56
"70","Alameda","no_maj_re",TRUE,0.0872011251758087,50000,2.16
"71","Alameda","nh_white",FALSE,0.0425824175824176,50729,2.98
"72","Alameda","no_maj_re",TRUE,0.0836879432624113,41455,2.54
"73","Alameda","no_maj_re",FALSE,0.165957446808511,35015,3.34
"74","Alameda","no_maj_re",TRUE,0.153369160810252,26076,3.06
"75","Alameda","hisp_latino",FALSE,0.22354694485842,24980,3.47
"76","Alameda","hisp_latino",TRUE,0.248402555910543,22500,4
"77","Alameda","hisp_latino",TRUE,0.24248496993988,22891,3.86
"78","Alameda","no_maj_re",TRUE,0.0358056265984655,52560,2.48
"79","Alameda","no_maj_re",TRUE,0.0278776978417266,35725,2.69
"80","Alameda","no_maj_re",FALSE,0.191605839416058,47830,2.29
"81","Alameda","nh_white",TRUE,0.0526762956669499,41883,2.34
"82","Alameda","nh_white",TRUE,0.0702146690518784,56319,2.32
"83","Alameda","nh_white",FALSE,0.0101010101010101,65252,2.91
"84","Alameda","no_maj_re",FALSE,0.0429082240762813,41169,3.62
"85","Alameda","no_maj_re",TRUE,0.0342250196695515,79870,2.4
"86","Alameda","no_maj_re",TRUE,0.0982885085574572,44420,2.47
"87","Alameda","no_maj_re",FALSE,0.0391444713478612,62284,2.87
"88","Alameda","no_maj_re",FALSE,0.0940484937545922,33485,2.69
"89","Alameda","no_maj_re",TRUE,0.137254901960784,30190,2.73
"90","Alameda","no_maj_re",FALSE,0.0360054347826087,41628,2.97
"91","Alameda","nh_white",FALSE,0.0457142857142857,58536,2.52
"92","Alameda","no_maj_re",FALSE,0.135667396061269,24880,3.88
"93","Alameda","no_maj_re",FALSE,0.0741233910341767,45780,3.31
"94","Alameda","no_maj_re",FALSE,0.062093435836783,41708,2.53
"95","Alameda","no_maj_re",TRUE,0.0279232111692845,27440,2.76
"96","Alameda","nh_white",FALSE,0.0696705793260129,49464,2.52
"97","Alameda","no_maj_re",FALSE,0.12070006035003,40851,2.57
"98","Alameda","nh_asian",FALSE,0.0431778929188256,41040,3.46
"99","Alameda","nh_white",TRUE,0.00457142857142857,57772,2.17
"100","Alameda","nh_white",FALSE,0.12914093206064,52632,2.66
"101","Alameda","no_maj_re",TRUE,0.0760279286268425,41496,1.99
"102","Alameda","nh_white",FALSE,0.091283459162663,83300,2.24
"103","Alameda","nh_asian",TRUE,0.201307800093414,27925,1.98
"104","Alameda","no_maj_re",TRUE,0.1480044345898,26528,1.75
"105","Alameda","hisp_latino",TRUE,0.429601153291687,18868,3.39
"106","Alameda","nh_asian",TRUE,0.390977443609023,13365,1.97
"107","Alameda","no_maj_re",FALSE,0.139893873613121,38427,2.65
"108","Alameda","no_maj_re",FALSE,0.0483797352806937,43521,3.02
"109","Alameda","nh_white",FALSE,0.0268551236749117,48810,2.88
"110","Alameda","nh_white",FALSE,0.016374269005848,82600,2.26
"111","Alameda","nh_white",TRUE,0.0465002447381302,47904,2.08
"112","Alameda","no_maj_re",TRUE,0.229695431472081,21356,2.58
"113","Alameda","no_maj_re",TRUE,0.216666666666667,29566,2.47
"114","Alameda","no_maj_re",FALSE,0.0612878200155159,50996,2.27
"115","Alameda","no_maj_re",TRUE,0.188304093567251,28817,2.95
"116","Alameda","nh_white",FALSE,0.0809090909090909,48373,2.77
"117","Alameda","hisp_latino",TRUE,0.325440194292653,20185,3.23
"118","Alameda","hisp_latino",TRUE,0.245762711864407,24792,3.34
"119","Alameda","nh_white",FALSE,0.0441113490364026,48485,3.05
"120","Alameda","nh_black",TRUE,0.211745244003309,30381,2.28
"121","Alameda","nh_white",FALSE,0.0124707716289945,88393,2.68
"122","Alameda","no_maj_re",TRUE,0.105569409808811,53615,2.25
"123","Alameda","hisp_latino",TRUE,0.226998491704374,20597,3.4
"124","Alameda","no_maj_re",TRUE,0.238605898123324,21083,2.9
"125","Alameda","no_maj_re",TRUE,0.254367934224049,26170,2.95
"126","Alameda","hisp_latino",TRUE,0.281266490765172,20768,3.57
"127","Alameda","hisp_latino",TRUE,0.266493055555556,20133,3.75
"128","Alameda","no_maj_re",FALSE,0.119619899385131,34387,2.96
"129","Alameda","nh_black",FALSE,0.116809116809117,32026,2.53
"130","Alameda","nh_white",FALSE,0.0566666666666667,68571,2.85
"131","Alameda","nh_white",FALSE,0.00842358604091456,78897,2.53
"132","Alameda","nh_white",FALSE,0.0491283676703645,64196,2.6
"133","Alameda","nh_white",TRUE,0.0630550621669627,37963,2.45
"134","Alameda","no_maj_re",TRUE,0.31415420023015,36641,1.65
"135","Alameda","nh_white",FALSE,0.024127531236536,79020,2.36
"136","Alameda","no_maj_re",TRUE,0.166666666666667,40871,2.37
"137","Alameda","no_maj_re",TRUE,0.323624595469256,15214,1.94
"138","Alameda","nh_white",FALSE,0.0466867469879518,81012,2.76
"139","Alameda","nh_white",TRUE,0.0863914373088685,15763,2.53
"140","Alameda","nh_white",FALSE,0.0577069096431283,51556,2.88
"141","Alameda","nh_white",FALSE,0.030840400925212,74227,2.33
"142","Alameda","nh_white",FALSE,0.045956951716114,72500,2.85
"143","Alameda","no_maj_re",TRUE,0.156346749226006,43056,2.01
"144","Alameda","no_maj_re",FALSE,0.0750680669000389,50069,2.22
"145","Alameda","no_maj_re",FALSE,0.102513227513228,47693,2.47
"146","Alameda","no_maj_re",FALSE,0.0851963746223565,37012,2.85
"147","Alameda","no_maj_re",TRUE,0.141118421052632,34972,2.34
"148","Alameda","no_maj_re",TRUE,0.0493218249075216,45925,2.33
"149","Alameda","no_maj_re",TRUE,0.153225806451613,33281,2.54
"150","Alameda","nh_black",TRUE,0.169491525423729,19645,2.52
"151","Alameda","nh_white",TRUE,0.0517965468968735,51950,1.85
"152","Alameda","no_maj_re",FALSE,0.0722727272727273,31335,2.97
"153","Alameda","no_maj_re",TRUE,0.236099230111206,24012,2.63
"154","Alameda","hisp_latino",TRUE,0.336497890295359,20700,3.14
"155","Alameda","hisp_latino",TRUE,0.289347079037801,25919,3.2
"156","Alameda","no_maj_re",TRUE,0.109184328837508,28478,2.61
"157","Alameda","no_maj_re",TRUE,0.10290986515259,35860,2.34
"158","Alameda","no_maj_re",TRUE,0.202730375426621,20223,2.28
"159","Alameda","no_maj_re",TRUE,0.198950131233596,21633,3.12
"160","Alameda","hisp_latino",TRUE,0.272795779954785,20727,3.39
"161","Alameda","no_maj_re",FALSE,0.0607394366197183,64141,2.66
"162","Alameda","no_maj_re",FALSE,0.0478309232480534,66207,2.26
"163","Alameda","hisp_latino",TRUE,0.329307056579784,24885,3.81
"164","Alameda","no_maj_re",TRUE,0.236363636363636,26274,3.22
"165","Alameda","hisp_latino",TRUE,0.148577449947313,22747,3.77
"166","Alameda","hisp_latino",TRUE,0.29642545771578,21298,3.7
"167","Alameda","hisp_latino",TRUE,0.272475795297372,23080,3.58
"168","Alameda","nh_black",TRUE,0.242397914856646,23943,2.94
"169","Alameda","nh_white",FALSE,0.0409731113956466,75797,2.47
"170","Alameda","nh_white",TRUE,0.0524632117722329,39855,2.25
"171","Alameda","nh_white",TRUE,0.0721769499417928,50230,2.27
"172","Alameda","nh_white",TRUE,0.0786581839213418,41067,2.17
"173","Alameda","no_maj_re",TRUE,0.0322333077513431,4554,2.41
"174","Alameda","no_maj_re",TRUE,0.0456852791878173,13581,2.82
"175","Alameda","nh_white",FALSE,0.0711267605633803,63487,2.55
"176","Alameda","no_maj_re",FALSE,0.0736137667304015,62000,2.97
"177","Alameda","nh_white",FALSE,0.0504171200580341,42079,2.73
"178","Alameda","nh_white",FALSE,0.0828547990155866,51607,2.48
"179","Alameda","nh_white",FALSE,0.0342327829238824,84589,2.44
"180","Alameda","nh_white",FALSE,0.122655122655123,42741,2.39
"181","Alameda","nh_white",TRUE,0.0614502253174928,66738,2.03
"182","Alameda","no_maj_re",TRUE,0.207865168539326,29459,2.51
"183","Alameda","no_maj_re",FALSE,0.146341463414634,46014,2.28
"184","Alameda","hisp_latino",TRUE,0.292274446245273,22191,3.75
"185","Alameda","hisp_latino",TRUE,0.174033149171271,26471,3.56
"186","Alameda","no_maj_re",FALSE,0.119266055045872,35818,2.65
"187","Alameda","no_maj_re",FALSE,0.0721903199343724,45120,2.76
"188","Alameda","nh_white",FALSE,0.0114401076716016,71629,2.41
"189","Alameda","nh_white",TRUE,0.0817307692307692,27871,2.29
"190","Alameda","no_maj_re",TRUE,0.160506863780359,42617,2.64
"191","Alameda","no_maj_re",TRUE,0.186096256684492,30341,2.71
"192","Alameda","no_maj_re",TRUE,0.0987084870848708,35179,2.69
"193","Alameda","no_maj_re",FALSE,0.10806916426513,54459,2.76
"194","Alameda","no_maj_re",FALSE,0.0505780346820809,38345,3.09
"195","Alameda","hisp_latino",TRUE,0.177083333333333,35188,3.32
"196","Alameda","hisp_latino",TRUE,0.229974160206718,19941,3.13
"197","Alameda","nh_white",FALSE,0.0327249842668345,80221,2.37
"198","Alameda","no_maj_re",TRUE,0.0611729019211325,35450,2.55
"199","Alameda","nh_white",TRUE,0.0562719812426729,47872,2.27
"200","Alameda","no_maj_re",TRUE,0.100089365504915,41049,2.33
"201","Alameda","nh_asian",FALSE,0.041025641025641,61883,2.83
"202","Alameda","nh_white",FALSE,0.0269662921348315,65200,2.38
"203","Alameda","nh_white",TRUE,0.0557710960232784,43030,2.37
"204","Alameda","nh_white",FALSE,0.0660098522167488,47009,2.44
"205","Alameda","no_maj_re",TRUE,0.0737618545837724,48935,2.29
"206","Alameda","nh_white",FALSE,0.068021567814185,53065,2.73
"207","Alameda","no_maj_re",TRUE,0.126632595116411,39876,2.49
"208","Alameda","no_maj_re",TRUE,0.11635565312843,30491,3.61
"209","Alameda","no_maj_re",TRUE,0.168076923076923,32011,2.98
"210","Alameda","no_maj_re",FALSE,0.0506993006993007,39851,3.57
"211","Alameda","no_maj_re",TRUE,0.141488162344983,31717,2.9
"212","Alameda","no_maj_re",FALSE,0,34258,2.97
"213","Alameda","no_maj_re",TRUE,0.194555112881806,31763,2.66
"214","Alameda","nh_asian",FALSE,0.154716981132075,29549,2.77
"215","Alameda","nh_asian",FALSE,0.0555114988104679,45420,3.44
"216","Alameda","no_maj_re",FALSE,0.0764587525150905,46012,3.4
"217","Alameda","no_maj_re",FALSE,0.0597345132743363,39679,3.1
"218","Alameda","nh_asian",FALSE,0.0134048257372654,86250,3.26
"219","Alameda","nh_asian",FALSE,0,72848,3.19
"220","Alameda","no_maj_re",FALSE,0.0639396346306593,45779,3.05
"221","Alameda","no_maj_re",TRUE,0.0497076023391813,39806,3.55
"222","Alameda","nh_white",FALSE,0.0312732688011914,89130,2.71
"223","Alameda","nh_white",FALSE,0.0423228346456693,45720,2.67
"224","Alameda","nh_white",FALSE,0.0350877192982456,52929,3.22
"225","Alameda","nh_asian",TRUE,0.169321039396479,49950,2.57
"226","Alameda","no_maj_re",FALSE,0.0510912698412698,43488,3.29
"227","Alameda","no_maj_re",FALSE,0.0869104398516163,38031,3.71
"228","Alameda","nh_white",FALSE,0.0275569687334393,57400,2.93
"229","Alameda","nh_white",FALSE,0.0428973277074543,85333,3.05
"230","Alameda","hisp_latino",FALSE,0.0621230398069964,40575,3.31
"231","Alameda","no_maj_re",FALSE,0.108272506082725,36901,3.35
"232","Alameda","no_maj_re",TRUE,0.107843137254902,37765,3
"233","Alameda","no_maj_re",FALSE,0.0946969696969697,35833,3.09
"234","Alameda","hisp_latino",TRUE,0.112064343163539,31206,3.49
"235","Alameda","no_maj_re",FALSE,0.117553613979349,39887,2.73
"236","Alameda","no_maj_re",FALSE,0.0870069605568446,30202,4.42
"237","Alameda","nh_asian",FALSE,0.0622655663915979,35081,3.85
"238","Alameda","nh_asian",FALSE,0.0316417910447761,62096,3.23
"239","Alameda","nh_asian",FALSE,0.0692464358452139,46371,3.62
"240","Alameda","no_maj_re",FALSE,0.121434745030251,50021,3.16
"241","Alameda","no_maj_re",TRUE,0.030952380952381,51635,3.22
"242","Alameda","nh_asian",FALSE,0.0159521435692921,54865,3.2
"243","Alameda","nh_asian",FALSE,0.0517879161528977,93086,3.27
"244","Alameda","nh_asian",FALSE,0.0125786163522013,66648,3.41
"245","Alameda","nh_asian",FALSE,0.0252873563218391,68474,3.3
"246","Alameda","nh_asian",FALSE,0.176733780760626,32661,3.66
"247","Alameda","no_maj_re",FALSE,0.0680851063829787,44088,3.11
"248","Alameda","nh_white",FALSE,0.0715020576131687,61153,2.69
"249","Alameda","nh_white",FALSE,0.0306271268838114,60795,2.81
"250","Alameda","nh_white",FALSE,0.0598911070780399,60462,2.86
"251","Alameda","no_maj_re",TRUE,0.0700152207001522,52763,2.48
"252","Alameda","nh_white",TRUE,0.0430894308943089,51250,2.08
"253","Alameda","no_maj_re",TRUE,0.217868338557994,26523,1.82
"254","Alameda","nh_white",TRUE,0.047645125958379,67837,1.82
"255","Alameda","nh_white",TRUE,0.0112359550561798,53979,1.77
"256","Alameda","nh_white",FALSE,0.0368188512518409,88088,2.64
"257","Alameda","nh_white",FALSE,0.0499375780274657,86042,2.7
"258","Alameda","no_maj_re",TRUE,0.124626865671642,26828,2.54
"259","Alameda","no_maj_re",TRUE,0.129533678756477,20859,3.44
"260","Alameda","no_maj_re",FALSE,0.0305591677503251,43718,2.4
"261","Alameda","no_maj_re",TRUE,0.156011730205279,31301,3.08
"262","Alameda","no_maj_re",FALSE,0.0893730546909738,35387,3.42
"263","Alameda","no_maj_re",TRUE,0.138424821002387,35711,2.67
"264","Alameda","no_maj_re",TRUE,0.116158113730929,35195,3.18
"265","Alameda","no_maj_re",FALSE,0.163693599160546,29558,3.39
"266","Alameda","hisp_latino",TRUE,0.160639192598823,24889,3.75
"267","Alameda","no_maj_re",FALSE,0.0860685630926331,36615,3.44
"268","Alameda","no_maj_re",FALSE,0.0505097312326228,40665,3.72
"269","Alameda","no_maj_re",TRUE,0.127002288329519,33946,2.41
"270","Alameda","no_maj_re",FALSE,0.0509065550906555,41926,3.29
"271","Alameda","hisp_latino",TRUE,0.133620689655172,31384,3.58
"272","Alameda","no_maj_re",FALSE,0.107254116599911,34183,3.26
"273","Alameda","nh_asian",FALSE,0.0412272291466922,37173,3.99
"274","Alameda","no_maj_re",FALSE,0.0778688524590164,31037,3.49
"275","Alameda","nh_asian",FALSE,0.055930568948891,28234,4.13
"276","Alameda","nh_asian",FALSE,0.00558659217877095,52328,3.79
"277","Alameda","nh_asian",FALSE,0.017563117453348,62670,3.37
"278","Alameda","no_maj_re",FALSE,0.0469916556873079,48850,3.42
"279","Alameda","nh_asian",FALSE,0.0449667858967808,40117,3.42
"280","Alameda","no_maj_re",TRUE,0.161931818181818,27371,2.94
"281","Alameda","nh_asian",FALSE,0.0165400089405454,56942,3.11
"282","Alameda","nh_white",FALSE,0.0599547511312217,62849,2.68
"283","Alameda","no_maj_re",TRUE,0.1156271899089,25999,3.4
"284","Alameda","no_maj_re",FALSE,0.0748210800260247,33264,3.42
"285","Alameda","no_maj_re",TRUE,0.191852825229961,35265,2.62
"286","Alameda","no_maj_re",TRUE,0.207370737073707,33155,1.98
"287","Alameda","no_maj_re",FALSE,0.0275423728813559,61438,3.11
"288","Alameda","no_maj_re",TRUE,0.104087452471483,32145,2.77
